type,status,isSend,content,content2,talkerId
47,2,1,wxid_0mkad3zxhnsr22,1.51E+12,1569
47,2,1,wxid_0mkad3zxhnsr22,1.51E+12,1569
47,2,1,wxid_0mkad3zxhnsr22,1.51E+12,1569
47,2,1,wxid_0mkad3zxhnsr22,1.51E+12,1569
47,2,1,wxid_0mkad3zxhnsr22,1.51E+12,1569
436207665,3,0,kuaful,,1569
436207665,3,0,wxid_1252782525412,,1569
10000,3,0,"<imgsrc=""SystemMessages_HongbaoIcon.png""/>你领取了黄亮的<_wc_custom_link_color=""#FD9931""href=""weixin","//weixinhongbao/opendetail?sendid=1000039501201709117032553312279&sign=f1282ceb10652b48510b78d264bdf9fa15a052a7875f9a1360078ac19368adb101974f704854292f645f0a7c3ebad077d06e5ba1c0f117d74a1253e723729d016f529cdb0c9d23a30b382d73f705231f3e775af25c0b263747619709cf6d3360&ver=6"">红包</_wc_custom_link_>",1569
10000,3,0,"<imgsrc=""SystemMessages_HongbaoIcon.png""/>你领取了张保重的<_wc_custom_link_color=""#FD9931""href=""weixin","//weixinhongbao/opendetail?sendid=1000039501201709117035063838286&sign=297a154266e89c3d60d3cb73566eb88417cae0e82dea5d25729d827752479739ca0901b270adb4641e39cbdd450b39901a56e60d35b1c24aae0ac6da5da5742bac5f57e09175f2ed5835f67e8661a5a2c9119df6c4bcbfc5beb0d856b4372bec&ver=6"">红包</_wc_custom_link_>",1569
436207665,3,0,boboo66,,1569
10000,3,0,"<imgsrc=""SystemMessages_HongbaoIcon.png""/>你领取了花爷的<_wc_custom_link_color=""#FD9931""href=""weixin","//weixinhongbao/opendetail?sendid=1000039501201709117031370994067&sign=b464dbce45eb8cd23ba151c9c511c6cfd734ced220b8fd4d7447e8421608bf761942140e36412d4e542f911e9b9d8ca9dfa8b56ce94e53751fdc583fb84a9d12e8915d9087dc040ab86fdaf39facddda29e0a63afc0a0c46e3c43e6595d3a345&ver=6"">红包</_wc_custom_link_>",1569
47,3,0,kuaful,0,1569
47,3,0,wxid_1252782525412,0,1569
47,2,1,wxid_0mkad3zxhnsr22,1.51E+12,1569
10000,2,0,你撤回了一条消息,,1569
47,3,0,wxid_1252782525412,0,1569
47,3,0,kuaful,0,1569
47,3,0,wxid_1252782525412,0,1569
47,3,0,q32444005,0,1569
47,3,0,wxid_1252782525412,0,1569
47,3,0,kuaful,0,1569
47,3,0,wxid_1252782525412,0,1569
3,3,0,kuaful,,1569
47,2,1,wxid_0mkad3zxhnsr22,1.51E+12,1569
1,3,0,wxid_1252782525412,硬着等,1569
47,3,0,wxid_1252782525412,0,1569
3,2,1,,,1569
47,2,1,wxid_0mkad3zxhnsr22,1.51E+12,1569
1,3,0,kuaful,@花爷?教师节快乐,1569
1,3,0,boboo66,请红包祝贺。,1569
1,3,0,kuaful,@花爷?昨天怎么过哒,1569
47,2,1,wxid_0mkad3zxhnsr22,1.51E+12,1569
1,3,0,boboo66,好好吃拉面，不扰各位大神。,1569
1,3,0,kuaful,又是60块,1569
1,3,0,kuaful,浪嘛,1569
1,3,0,wxid_1252782525412,就不能省省坐公交嘛,1569
1,3,0,kuaful,公交要一个半小时,1569
1,3,0,wxid_1252782525412,关键是昨晚摸到了小博的底是嗲,1569
1,3,0,kuaful,昨晚聊了什么,1569
1,3,0,q32444005,酒多了,1569
1,3,0,q32444005,不逗，昨天不是酒多了，是吃撑了,1569
1,3,0,kuaful,就这样蛮好,1569
1,3,0,kuaful,花爷昨天进群了？,1569
1,3,0,kuaful,没得了，人失忆了,1569
1,3,0,kuaful,一嘎嘎想不起来,1569
1,3,0,q32444005,进了吗？嗯怎么不晓得,1569
1,2,1,你们的对话充满了智慧,,1569
1,3,0,wxid_1252782525412,小马奔腾,1569
3,3,0,kuaful,,1569
3,3,0,kuaful,,1569
1,3,0,wxid_1252782525412,鸡酉？,1569
3,3,0,kuaful,,1569
3,3,0,kuaful,,1569
1,3,0,wxid_1252782525412,值得收藏,1569
1,3,0,wxid_1252782525412,官网？,1569
1,3,0,kuaful,不错,1569
1,3,0,kuaful,还要下单吗？,1569
1,3,0,kuaful,哈哈,1569
47,3,0,kuaful,0,1569
1,3,0,wxid_1252782525412,浪,1569
1,3,0,wxid_1252782525412,你可以发个二维码出来试试,1569
1,3,0,kuaful,几瓶啊？,1569
1,3,0,wxid_1252782525412,2瓶,1569
3,3,0,wxid_1252782525412,,1569
1,3,0,kuaful,浪,1569
1,3,0,kuaful,好像我这里也是,1569
1,3,0,wxid_1252782525412,京东乃,1569
1,3,0,kuaful,估计限制IP下单的,1569
1,3,0,kuaful,明天可以试试,1569
1,3,0,wxid_1252782525412,么关系,1569
3,3,0,kuaful,,1569
1,3,0,kuaful,一切为了茅台,1569
1,3,0,kuaful,儿子可以坐差些的火车,1569
1,3,0,wxid_1252782525412,回老嘎啊,1569
1,3,0,kuaful,安,1569
1,3,0,kuaful,四个人相差一千六,1569
1,3,0,kuaful,正好一瓶茅台酒,1569
1,3,0,wxid_1252782525412,高级,1569
3,3,0,kuaful,,1569
1,3,0,kuaful,为什么没人买五星茅台？？？？,1569
1,3,0,kuaful,我还是偏爱这个,1569
1,3,0,wxid_1252782525412,就因为它便宜10块钱,1569
47,2,1,wxid_0mkad3zxhnsr22,1.51E+12,1569
1,2,1,新群主,,1569
1,2,1,发个包,,1569
1,3,0,wxid_1252782525412,浪吗,1569
1,3,0,wxid_1252782525412,昨天发的还轻嘛,1569
1,3,0,q32444005,五星茅台跟飞天茅台的差别是什么,1569
1,3,0,kuaful,商标,1569
1,3,0,kuaful,其他无任何区别,1569
1,3,0,q32444005,还有价格,1569
1,2,1,10快也就一个包的差距,,1569
1,3,0,q32444005,新飞天茅台？,1569
1,3,0,kuaful,"【中国邮政】您好,您的邮件9975209265663已到,我局将尽快为您安排投递.如有疑问请联系投递员胡罗得,电话",1569
1,3,0,wxid_1252782525412,一瓶的还是3瓶的,1569
1,3,0,kuaful,你不要管，恩是一瓶一瓶放外来的,1569
3,3,0,wxid_1252782525412,,1569
1,3,0,wxid_1252782525412,信息属实,1569
1,3,0,kuaful,浪，精的没的话说了,1569
1,3,0,wxid_1252782525412,且有必要跟小胡通个电话,1569
3,3,0,kuaful,,1569
1,3,0,kuaful,空杯留香,1569
3,3,0,kuaful,,1569
3,2,1,,,1569
1,2,1,你们可以买票了,,1569
1,2,1,周日周一,,1569
3,3,0,kuaful,,1569
1,3,0,kuaful,放心,1569
1,3,0,kuaful,老夫自有妙计,1569
1,2,1,老汉推车,,1569
3,2,1,,,1569
3,3,0,kuaful,,1569
3,2,1,,,1569
3,3,0,wxid_1252782525412,,1569
1,3,0,q32444005,浪,1569
3,3,0,q32444005,,1569
1,3,0,q32444005,茅台良心价,1569
1,3,0,kuaful,五湖液多少钱问问,1569
1,3,0,q32444005,1080,1569
1,3,0,q32444005,第二个,1569
1,3,0,q32444005,跟网上价格差不多了,1569
1,2,1,水井坊,,1569
1,2,1,不错,,1569
1,2,1,988,,1569
1,2,1,好兆头,,1569
1,2,1,酒过三巡？,,1569
1,2,1,@我要去西藏?,,1569
1,3,0,q32444005,按,1569
1,3,0,kuaful,@我爱周星驰?996呢？,1569
1,2,1,还有007,,1569
3,2,1,,,1569
3,3,0,wxid_1252782525412,,1569
1,2,1,这是哪里哦,,1569
1048625,2,1,"<msg><appmsgappid=""""sdkver=""0""><title></title><des></des><username></username><action>view</action><type>8</type><showtype>0</showtype><content></content><url></url><lowurl></lowurl><dataurl></dataurl><lowdataurl></lowdataurl><contentattr>0</contentattr><streamvideo><streamvideourl></streamvideourl><streamvideototaltime>0</streamvideototaltime><streamvideotitle></streamvideotitle><streamvideowording></streamvideowording><streamvideoweburl></streamvideoweburl><streamvideothumburl></streamvideothumburl><streamvideoaduxinfo></streamvideoaduxinfo><streamvideopublishid></streamvideopublishid></streamvideo><canvasPageItem><canvasPageXml><![CDATA[]]></canvasPageXml></canvasPageItem><appattach><totallen>22982</totallen><attachid>0",0,1569
3,2,1,,,1569
1,2,1,牛逼,,1569
1,3,0,wxid_1252782525412,尼玛,1569
1,3,0,wxid_1252782525412,本可上半场结束打平,1569
1,3,0,kuaful,高拉特,1569
1,3,0,kuaful,浪,1569
1,3,0,kuaful,南有高拉特，北有张皮蛋,1569
1,2,1,一切,,1569
1,2,1,可谈,,1569
1,3,0,wxid_1252782525412,上港在放水吗,1569
3,2,1,,,1569
1,3,0,kuaful,睡了,1569
1,3,0,kuaful,没戏,1569
1,3,0,q32444005,这么早？,1569
1,3,0,kuaful,我擦,1569
1,3,0,kuaful,进球了,1569
1,2,1,牛逼,,1569
3,2,1,,,1569
43,3,0,q32444005,76,1569
1,3,0,kuaful,我擦,1569
1,3,0,kuaful,我擦,1569
1,3,0,kuaful,我擦,1569
1,2,1,进了,,1569
1,3,0,kuaful,牛逼,1569
1,3,0,kuaful,牛逼,1569
1,3,0,kuaful,牛逼,1569
3,2,1,,,1569
1,2,1,今天不看,,1569
1,2,1,亏的了,,1569
1,2,1,不过这周日苏宁快活了,,1569
1,2,1,弄点小酒今天有多舒服,,1569
1,2,1,@simmon?,,1569
1,2,1,你说呢,,1569
1,3,0,kuaful,渔翁得利是啊@我爱周星驰?,1569
1,3,0,kuaful,逼养的,1569
1,3,0,wxid_1252782525412,牛逼,1569
1,3,0,wxid_1252782525412,浪吗,1569
1,3,0,wxid_1252782525412,周末还怎么踢,1569
1,3,0,kuaful,周末喝酒为主,1569
1,3,0,kuaful,恒大苏宁是一家,1569
43,3,0,kuaful,5,1569
3,2,1,,,1569
3,2,1,,,1569
1,2,1,苏宁球迷很淡定,,1569
1,3,0,q32444005,真淡定,1569
3,2,1,,,1569
1,2,1,红牌,,1569
1,3,0,q32444005,4,1569
1,2,1,这个你就要虚心请教,,1569
1,2,1,周日告诉你答案,,1569
1,3,0,q32444005,浪,1569
3,2,1,,,1569
1,2,1,上岗,,1569
1,3,0,wxid_1252782525412,浪,1569
1,2,1,浪,,1569
1,2,1,还是欢喜恒大的,,1569
1,2,1,@simmon?关灯聊聊吗,,1569
1,3,0,kuaful,浪,1569
1,3,0,kuaful,睡了,1569
1,2,1,这么困,,1569
1,3,0,kuaful,此刻只能听到犬子的轻齁声,1569
1,2,1,点,,1569
1,2,1,点,,1569
1,2,1,@simmon?,,1569
1,2,1,快起来,,1569
3,2,1,,,1569
1,3,0,wxid_1252782525412,小心脏,1569
1,2,1,干死上岗,,1569
1,3,0,kuaful,嗯又起来了,1569
3,3,0,kuaful,,1569
1,2,1,@simmon?继续睡,,1569
1,3,0,wxid_1252782525412,虽败犹荣,1569
1,2,1,昂首挺胸,,1569
1,3,0,kuaful,恒大不哭,1569
1,2,1,到南京为你的主队送上祝福,,1569
1,3,0,kuaful,站起来撸,1569
1,2,1,@simmon?@小心我来了?说的再多，不去去现场看看,,1569
1,2,1,是哒,,1569
1,2,1,周末为心中的主队加油,,1569
1048625,2,1,"<msg><appmsgappid=""""sdkver=""0""><title></title><des></des><username></username><action>view</action><type>8</type><showtype>0</showtype><content></content><url></url><lowurl></lowurl><dataurl></dataurl><lowdataurl></lowdataurl><contentattr>0</contentattr><streamvideo><streamvideourl></streamvideourl><streamvideototaltime>0</streamvideototaltime><streamvideotitle></streamvideotitle><streamvideowording></streamvideowording><streamvideoweburl></streamvideoweburl><streamvideothumburl></streamvideothumburl><streamvideoaduxinfo></streamvideoaduxinfo><streamvideopublishid></streamvideopublishid></streamvideo><canvasPageItem><canvasPageXml><![CDATA[]]></canvasPageXml></canvasPageItem><appattach><totallen>51219</totallen><attachid>0",0,1569
10000,4,0,你修改群名为“恒大汉子”,,1569
436207665,2,1,<msg>,,1569
10000,4,0,"<imgsrc=""SystemMessages_HongbaoIcon.png""/>黄亮领取了你的<_wc_custom_link_color=""#FD9931""href=""weixin","//weixinhongbao/opendetail?sendid=1000039501201709127036404740028"">红包</_wc_custom_link_>",1569
10000,3,0,"<imgsrc=""SystemMessages_HongbaoIcon.png""/>你领取了哈哈哈的<_wc_custom_link_color=""#FD9931""href=""weixin","//weixinhongbao/opendetail?sendid=1000039501201709127036404740028&sign=&ver=0"">红包</_wc_custom_link_>",1569
10000,4,0,"<imgsrc=""SystemMessages_HongbaoIcon.png""/>张保重领取了你的<_wc_custom_link_color=""#FD9931""href=""weixin","//weixinhongbao/opendetail?sendid=1000039501201709127036404740028"">红包</_wc_custom_link_>，你的红包已被领完",1569
3,3,0,q32444005,,1569
10000,2,0,你撤回了一条消息,,1569
1,2,1,浪,,1569
47,3,0,kuaful,0,1569
1,3,0,wxid_1252782525412,浪,1569
47,3,0,q32444005,0,1569
1,3,0,wxid_1252782525412,浪,1569
1,3,0,q32444005,据说FaceID也会支持ApplePay和第三方应用，但问题来了。。。如果我陪人去买东西，她趁我不注意拿着我的iPhonex问我。“老公，你看这个好不好看？”我转过头。滴，支付成功。“.....”这就是不买新iphone的理由,1569
1,3,0,kuaful,据说FaceID也会支持ApplePay和第三方应用，但问题来了。。。如果骚丙陪吴老师去买东西，她趁骚丙不注意拿着骚丙的iPhonex问骚丙。“老公，你看这个好不好看？”骚丙转过头。滴，支付成功。“.....”这就是不买新iphone的理由,1569
1,3,0,q32444005,浪,1569
3,2,1,,,1569
1,3,0,kuaful,@小心我来了还要,1569
1,3,0,kuaful,茅吗？,1569
3,3,0,kuaful,,1569
1,3,0,wxid_1252782525412,你说呢,1569
3,3,0,kuaful,,1569
1,3,0,kuaful,你那里可以吗,1569
1,3,0,kuaful,我这里又可以下单了,1569
1,3,0,kuaful,@小心我来了,1569
1,3,0,wxid_1252782525412,浪妈,1569
1,3,0,wxid_1252782525412,昨天到的影子还没有看到呢,1569
1,3,0,kuaful,要不要,1569
1,3,0,kuaful,不要恩就下单了,1569
1,3,0,wxid_1252782525412,风险超级大,1569
3,3,0,kuaful,,1569
1,3,0,kuaful,名额超级有限,1569
1,3,0,kuaful,才几瓶就黑这样,1569
3,3,0,wxid_1252782525412,,1569
3,3,0,kuaful,,1569
1,3,0,kuaful,此二维码送有缘人,1569
43,3,0,kuaful,0,1569
3,3,0,wxid_1252782525412,,1569
1,3,0,kuaful,进退非常自如,1569
1,3,0,kuaful,晚上先来提一瓶啊？,1569
1,3,0,kuaful,人带你锁在柜子里呢,1569
1,3,0,kuaful,现在真怀疑有政府IP通道了,1569
1,3,0,wxid_1252782525412,浪,1569
1,3,0,wxid_1252782525412,就这么有魔性,1569
1,3,0,kuaful,我这里抢很简单,1569
1,3,0,wxid_1252782525412,毫无抵抗力,1569
3,3,0,kuaful,,1569
1,3,0,kuaful,恩还便宜两块钱,1569
1,3,0,wxid_1252782525412,浪,1569
47,3,0,kuaful,0,1569
1,3,0,kuaful,@小心我来了今年差不多了吧,1569
1,3,0,kuaful,以后每年两瓶生肖茅,1569
1,3,0,wxid_1252782525412,差不多了,1569
1,3,0,kuaful,两瓶生肖茅，一瓶飞天，一瓶五星,1569
1,3,0,wxid_1252782525412,每年？,1569
1,3,0,kuaful,安，库存要不断地补货,1569
1,3,0,wxid_1252782525412,房子建筑面积够？,1569
1,3,0,kuaful,20年后，80瓶，画面够美,1569
1,3,0,kuaful,心有多大，酒柜就有多大,1569
1,3,0,kuaful,@我爱周星驰心你说对啊,1569
1,3,0,wxid_1252782525412,就冲这个不弄个就酒窖的大屋子嘛,1569
1,3,0,kuaful,还要配个保安和一条狗,1569
1,2,1,@simmon?兔子中午有事情，去东台？,,1569
1,2,1,@小心我来了?飞行员出差在北京,,1569
1,3,0,kuaful,哪个中午？,1569
1,2,1,星期天,,1569
1,2,1,本周日,,1569
1,3,0,kuaful,他去就去啵,1569
1,3,0,kuaful,省个人分酒,1569
1,3,0,kuaful,正好,1569
3,3,0,kuaful,,1569
1,3,0,wxid_1252782525412,那意思就么得挑战性咯,1569
1,3,0,kuaful,把李QQ弄得地,1569
1,2,1,火力聚焦,,1569
1,2,1,@小心我来了?,,1569
1,3,0,wxid_1252782525412,只有弄他了,1569
1,2,1,@我要去西藏?你的二许现在妥妥的,,1569
1,3,0,q32444005,浪,1569
1,3,0,wxid_1252782525412,嗯只跟你们三个熟悉，那就只有弄。。。,1569
1,2,1,@小心我来了?还有个黄万琪,,1569
1,2,1,跟科长渊源比较深,,1569
1,2,1,科长认识下,,1569
1,3,0,wxid_1252782525412,嗯不管，嗯就捡熟悉的弄,1569
1,3,0,kuaful,@小心我来了你肯定不敢弄恩,1569
1,3,0,kuaful,只剩两个目标了,1569
1,3,0,wxid_1252782525412,不一定,1569
43,3,0,kuaful,1,1569
1,3,0,kuaful,视频点开看看,1569
1,3,0,wxid_1252782525412,破罐子破摔这句话你应该听过,1569
1,3,0,wxid_1252782525412,把人昨天到的货看看瞧,1569
1,3,0,q32444005,@小心我来了你肯定不敢弄恩,1569
1,3,0,q32444005,嗯有两个许帮嗯,1569
1,3,0,kuaful,昨天已经拍过照了,1569
1,3,0,kuaful,要看自己来看,1569
1,3,0,wxid_1252782525412,昨天在打麻将没空看,1569
1,3,0,kuaful,那么只剩下~~~~。。。,1569
3,3,0,kuaful,,1569
1,3,0,wxid_1252782525412,里头的瞧瞧撒,1569
1,3,0,wxid_1252782525412,快的个,1569
1,3,0,kuaful,块什么,1569
1,3,0,kuaful,就这么急嘛,1569
1,3,0,wxid_1252782525412,把袋子里的把人瞧瞧,1569
1,3,0,kuaful,为什么啊,1569
1,3,0,kuaful,渴啊？,1569
1,3,0,wxid_1252782525412,验证,1569
1,3,0,kuaful,浪嘛,1569
1,3,0,kuaful,快二十年了，连这个信任都没有嘛？,1569
1,3,0,wxid_1252782525412,生于忧患死于安乐,1569
1,3,0,kuaful,跟小心认识二十多年了,1569
1,3,0,q32444005,@小心我来了?要做到进退自如,1569
43,3,0,kuaful,9,1569
43,3,0,kuaful,9,1569
1,3,0,wxid_1252782525412,浪妈,1569
1,3,0,wxid_1252782525412,你那什么环境，靠谱不落,1569
1,3,0,kuaful,武警护卫,1569
1,3,0,kuaful,信任值恢复了吗,1569
1,3,0,wxid_1252782525412,可，安全必须得到保证,1569
3,3,0,kuaful,,1569
1,3,0,kuaful,这把钥匙背后，放着浙江省银行系统的电子授权卡，也放着你的茅台酒,1569
1,3,0,wxid_1252782525412,妥,1569
1,2,1,浪,,1569
1,2,1,抽左,,1569
1,3,0,kuaful,"关于印发《杭州市违法建设行为处理实施意见》的通知杭城管委﹝2017﹞170号各区、县（市）人民政府（管委会）、市政府相关部门：为进一步提高违法建设行为的查处效率，规范和简化我市违法建设的查处程序，依据城乡规划法律法规、省市违法建筑处置的有关规定，结合我市实际，市城管委和市规划局联合起草了《杭州市违法建设行为处理实施意见》，已经市政府同意，现印发给你们，请认真组织实施。??????????????????????????????????杭州市城市管理委员会??????杭州市规划局??????????????????????????2017年8月16日杭州市违法建设行为处理实施意见为进一步提高违法建设行为的查处效率，规范和简化我市违法建设的查处程序，依据城乡规划法律法规、省市违法建筑处置规定、《浙江省城市管理相对集中行政处罚权条例》以及相关城市市容市貌、户外广告、物业等有关法律、法规的规定，结合《杭州市城乡规划条例》第四十九条第三款的规范制定要求，对我市涉嫌违法建设行为处理的有关工作明确如下：一.本《实施意见》适用于我市市区范围内国有土地涉嫌违反规划管理建设行为的处理。二.城管执法部门负责履行违法建设行为的认定、执法查处等职责。城乡规划部门负责协助城管部门进行违法建设行为认定，对未按建设工程规划许可进行建设行为移交城管执法部门处理等职责。三.不属于规划管理范围及无需申领规划许可的情形与要求（一）以下情形依法不属于规划管理范围：1.设置公共自行车亭棚、报刊亭、公交车站（亭）、公用电话亭；2.设置交通信号灯、护栏、电子警察等道路交通管理设施；3.设置各类标志、标线、界桩、监测和监控设施；4.设置栅栏门（保安门）、机动车道闸、地下车库增设安装门；5.设置太阳能设备、锅盖式天线、配电箱、移动扶梯；6.建筑物外立面搭设非落地遮阳（雨）檐篷、且下沿高度不低于240cm,挑出外檐部分最宽不超过80cm；可伸缩花架、晾衣架，固定式花架，且挑出外檐部分最宽不超过80m，保笼（防盗窗），且外挑最宽部分不超过所在建筑外立面。（二）以下情形无需申领建设工程（含临时）规划许可证：1.建筑工程用地范围内的管线布置；2.不改变道路线形、断面的道路维修；3.不改变管位轴线和管径的地下管线局部更新；4.雨水口连接管、入户管等零星管线的设置，用地红线范围内化粪池、污水处理池、隔油池等设施的设置；5.在建筑物内部设门、增加或减少隔墙等不涉及建筑面积增加与用途改变的建筑内部装修行为；6.非临街的街道两侧的建筑物外立面装修（建筑外墙开门、开窗及扩大移动门、窗原尺寸和位置、封闭阳台、搭建空调机位、改变非临街建筑外立面颜色、材料及结构等）行为；7.法律法规规章规定不需要办理建设工程规划许可证的其他建设行为。以上（一）、（二）项行为若违反道路交通安全、建筑安全、城市市容容貌、户外广告、物业管理、房屋使用安全等法律法规规定的，则按照相关法律法规的规定予以处理。（三）无需申请核发建设工程（含临时）规划许可证的范围由规划与城管两部门定期研究进行修订增补后公布。四.由城管执法部门认定并查处的建设情形根据《中华人民共和国城乡规划法》第六十四条、《浙江省城乡规划条例》第五十九条的规定，以下违法建设，属于无法采取规划许可等改正措施消除影响的情形，由城管执法部门依法处理：（一）侵占城市道路、城市河道、消防通道、广场、公共绿地、公共设施及公共场所用地的；（二）在已经规划核实的建设工程用地范围内或者利用建设工程擅自新建、搭建建筑物、构筑物的：1.擅自搭建的情形：在院内、楼顶、露台搭建简易房、阳光房、围墙等；在楼道内搭建构筑物、搭建落地遮阳（雨）檐篷、楼梯；搭建葡萄架；用砖墙、木（竹）栅栏、铁栅栏围圈绿地；搭建檐廊、拱门、平台、花坛、木桥、凉亭、假山、坡坎、水池等；2.擅自改变临街建筑外立面的情形：封闭沿街阳台、临街建筑外墙开门、开窗及扩大移动门、窗原尺寸和位置、空调机位改建、改变临街建筑外立面颜色、材料及结构等；3.擅自封闭露台、错落式阳台、外墙增设烟道，无烟灶、架空层围合等增加建筑面积，增加建筑结构高度的情形；4.擅自破墙开店等改变房屋使用用途的情形；5.擅自开挖室内、外地面建造地下室；开挖架空层；室、内外开挖水池、游泳池、鱼池、下沉式花园等情形。五.以下建设行为，由城管执法部门责令当事人限期整改，当事人逾期不改或整改后仍不符合规定尺寸范围的，由城管执法部门依法责令违法当事人限期拆除超出规定尺寸部分，依法处以罚款：1.非落地遮阳（雨）檐篷，且下沿高度低于240cm,挑出外檐部分最宽部分超过80cm；2.可伸缩花架、晾衣架、固定式花架，且挑出外檐部分最宽部分超过80cm；3.保笼（防盗窗），且外挑最宽部分超过所在建筑物立面的。六.需规划部门出具",1569
1,3,0,kuaful,规划意见的情形及相关操作程序（一）需规划部门出具意见，由城管执法部门依法进行认定与查处的情形：1.规划部门在批后监管中发现的违法建设。在建设项目竣工规划核实前发现的违法建设，规划部门明确属尚可采取改正措施消除对规划影响的意见后移交，由城管执法部门对违法行为依法予以处理。2.城管执法部门在监督检查中发现的涉嫌违法建设，且符合以下情形的，视情况可由违法当事人提交有资质的技术中介机构出具的认定意见，征求规划部门意见后依法查处：（1）未取得建设工程规划许可证即开工建设，但已取得建设工程设计方案审查文件，且违法建设符合控制性详细规划或者规划条件确定的容积率、建筑密度、建筑高度的，可以采取改正措施消除对规划影响的；（2）取得建设工程规划许可证，但未按建设工程规划许可证的规定进行建设的，直接移交规划部门按照批后监管程序处理。3.城管执法部门在日常执法中，对违法建设主体（当事人）提供的规划权证材料的真伪及有效性难以把握的，由规划部门提供核对意见。4.其他不属于本《实施意见》第四、五条规定的无法采取改正措施消除对规划影响的违法建设情形。（二）需规划部门出具意见，由城管执法部门依法进行查处的操作程序：1.按照属地处理原则，市城管执法部门查处的违法建设由市规划部门提出意见，区城管执法部门查处的违法建设由对应的规划分局提出意见。2.市、区城管执法部门在查处违法建设过程中需要规划部门出具意见的，由城管执法部门将《联系函》、照片、调查取证材料（视情况提供有资质的技术中介机构出具的认定意见）等相关资料送规划部门审核确认。3.规划部门在收到《联系函》及相关资料后，对于一般违法建设，应在10个工作日内提出审核意见，审核意见中应明确建（构）筑物是否可以采取改正措施消除对规划的影响。对于疑难复杂的违法建设，可提交规划与城管部门的联席会议研究。七.历史遗留违法建设的处置，按照《浙江省违法建筑处置规定》、《杭州市市区违法建筑处置办法》等法规规范与市政府相关文件规定执行。八.建立联席会议制度。不定期召开市区两级规划与城管部门的联席会议，研究讨论执法和违法建设审核中遇到的疑难问题。九.城管执法部门与规划部门应以数字城管为基础、地理信息数据为保障，建立两局共享的信息平台，提高违法建设查处的数据比对、调阅取证等工作效率。十.本《实施意见》自2017年10月1日起执行，其他规定与本《实施意见》不一致的，以本《实施意见》为准。,1569
